orig_lon,orig_lat,dest_lon,dest_lat,dist,orig_code,dest_code
1555676.3522769217,471657.9829443324,1270331.2024319929,730160.2688835,2723.79,1233100,1299999
1555676.3522769217,471657.9829443324,1182037.5884455377,1120663.9786709112,5625.58,1233100,1399999
1555676.3522769217,471657.9829443324,-1470716.4480401543,2517453.0853511305,9122.96,1233100,1699999
1555676.3522769217,471657.9829443324,570967.4813690882,1900109.793108116,5125.91,1233100,1799999
1555676.3522769217,471657.9829443324,827068.4631380993,1908258.05519881,10867.72,1233100,1899999
1555676.3522769217,471657.9829443324,205744.3854069519,2121863.8473061393,4034.09,1233100,1999999
1555676.3522769217,471657.9829443324,-217713.6245952503,1719331.062035344,6251.47,1233100,2099999
1555676.3522769217,471657.9829443324,937602.2022976507,1658436.4032461748,9898.69,1233100,2199999
1555676.3522769217,471657.9829443324,352329.9116670683,928510.7278178815,3259.31,1233100,2299999
1555676.3522769217,471657.9829443324,2068713.0927273163,2778500.0038201017,3207.83,1233100,2399999
1555676.3522769217,471657.9829443324,1646666.5852966167,1930981.133468758,9427.07,1233100,2499999
1555676.3522769217,471657.9829443324,1918241.076605832,2376833.249182114,3518.52,1233100,2599999
1555676.3522769217,471657.9829443324,820564.6817744466,2453127.64506813,2051.29,1233100,2699999
1555676.3522769217,471657.9829443324,124401.10690389422,2603598.7823441867,2262.21,1233100,2799999
1555676.3522769217,471657.9829443324,589590.2920015279,1093617.0699988138,11493.5,1233100,2899999
1555676.3522769217,471657.9829443324,309299.43429741106,1700195.2649219132,10008.93,1233100,2999999
1555676.3522769217,471657.9829443324,-1037509.214966904,2746989.881573251,6239.53,1233100,3099999
1555676.3522769217,471657.9829443324,-314240.5802200446,2065208.2149258722,10107.42,1233100,3199999
1555676.3522769217,471657.9829443324,-1750962.8470681,2068926.3002216197,4139.09,1233100,3299999
1555676.3522769217,471657.9829443324,1939211.887798745,2549037.5415993673,8347.95,1233100,3399999
1555676.3522769217,471657.9829443324,1785106.090100472,2064657.7067048026,3565.53,1233100,3499999
1555676.3522769217,471657.9829443324,-920665.388683542,1309792.709344663,2470.19,1233100,3599999
1555676.3522769217,471657.9829443324,1636174.7010609407,2425714.55049647,5668.69,1233100,3699999
1555676.3522769217,471657.9829443324,1508515.909202779,1513797.751468366,4161.66,1233100,3799999
1555676.3522769217,471657.9829443324,-338811.51796320133,2724951.2238206496,831.46,1233100,3899999
1555676.3522769217,471657.9829443324,1122160.0341653524,2005470.62758334,10214.02,1233100,3999999
1555676.3522769217,471657.9829443324,-149405.17836595204,1386935.0441761205,7259.12,1233100,4099999
1555676.3522769217,471657.9829443324,-1937243.8371652008,2569287.6385418437,10429.29,1233100,4199999
1555676.3522769217,471657.9829443324,1520634.3663441138,2145251.830153367,6619.1,1233100,4299999
1555676.3522769217,471657.9829443324,1401679.8442717057,1307794.3506748234,10172.89,1233100,4599999
1555676.3522769217,471657.9829443324,-335518.10431094456,2390919.8646286586,4154.94,1233100,4699999
1555676.3522769217,471657.9829443324,886017.3636328926,1467787.645268174,1891.07,1233100,4799999
1555676.3522769217,471657.9829443324,-359062.3952592572,965930.535684075,3725.9,1233100,4899999
1555676.3522769217,471657.9829443324,-1318160.7044832092,1860817.2185673453,6101.57,1233100,4999999
1555676.3522769217,471657.9829443324,1844209.9476964509,2569544.0701882853,7060.81,1233100,5099999
1555676.3522769217,471657.9829443324,1445038.26098727,1721234.2412044078,2871.76,1233100,5199999
1555676.3522769217,471657.9829443324,-1817606.506498396,2936211.323217678,3131.44,1233100,5399999
1555676.3522769217,471657.9829443324,1320062.4887814908,1841675.5664408694,10606.62,1233100,5499999
1555676.3522769217,471657.9829443324,469827.00820426666,2424138.342777618,10106.02,1233100,5599999
1555676.3522769217,471657.9829443324,-934493.7924652545,2278763.634803301,7133.66,1233100,5699999
1555676.3522769217,471657.9829443324,1607336.0045755957,1766163.1567079187,8212.41,1233100,5140060
1555676.3522769217,471657.9829443324,1485857.1963519645,2365501.42364202,8133.95,1233100,36464
1555676.3522769217,471657.9829443324,-2127642.111526,2047026.160125157,3787.33,1233100,06472
1555676.3522769217,471657.9829443324,-1381090.7024665424,2111215.5897829146,5130.85,1233100,49482
1555676.3522769217,471657.9829443324,-252469.4681311152,709466.8387291405,10067.78,1233100,4841700
1555676.3522769217,471657.9829443324,-1909553.2688008505,1316242.5747351486,2571.17,1233100,0641740
1555676.3522769217,471657.9829443324,-2244563.9861302,1941795.2858991763,8445.28,1233100,06488
1555676.3522769217,471657.9829443324,1365692.673513942,1096433.6088925821,9008.66,1233100,13496
1555676.3522769217,471657.9829443324,-1948783.0080829621,3010084.498569933,1479.74,1233100,53500
1555676.3522769217,471657.9829443324,521693.4773471361,1772932.947894421,9214.07,1233100,17476
1555676.3522769217,471657.9829443324,450108.3006012951,1725865.6015124542,2271.94,1233100,29476
1555676.3522769217,471657.9829443324,1334912.1522906402,660582.804281919,7013.44,1233100,1245300
1555676.3522769217,471657.9829443324,-1476198.0193898648,1125777.6920616108,1646.15,1233100,0446060
1555676.3522769217,471657.9829443324,-13256.052603242404,1469887.6628835388,4442.88,1233100,40538
1555676.3522769217,471657.9829443324,1706156.0854504397,1722381.9080337933,5798.64,1233100,5147260
1555676.3522769217,471657.9829443324,1620146.4988764725,1926587.3359588191,10992.55,1233100,1147900
1555676.3522769217,471657.9829443324,1613533.2076265116,1933644.5028754878,2324.97,1233100,2447900
1555676.3522769217,471657.9829443324,1561879.5254676663,1898963.5072216217,8082.16,1233100,51548
634773.6002827584,2259688.2167589855,1777138.6457102753,2425123.404673397,7099.71,55376,36104
634773.6002827584,2259688.2167589855,1060239.8335588726,1243282.5882412936,7266.14,55376,13122
634773.6002827584,2259688.2167589855,-158939.94523210713,799858.582410359,4201.75,55376,4812420
634773.6002827584,2259688.2167589855,1647307.3946917863,1981555.2462317643,6915.18,55376,2412580
634773.6002827584,2259688.2167589855,466694.8347207637,838747.644172342,2497.67,55376,22132
634773.6002827584,2259688.2167589855,172555.44555296918,782214.3102372125,2515.49,55376,4813140
634773.6002827584,2259688.2167589855,845269.9897471223,1205019.1421642012,8237.62,55376,01142
634773.6002827584,2259688.2167589855,1995825.7179868715,2400810.960544691,6109.65,55376,25148
634773.6002827584,2259688.2167589855,1402186.2533183906,2306950.2175967125,8674.61,55376,36160
634773.6002827584,2259688.2167589855,1474153.8320687078,1231913.3054027453,8683.03,55376,4516700
634773.6002827584,2259688.2167589855,1369976.170769671,1475085.9572819984,7155.18,55376,37172
634773.6002827584,2259688.2167589855,644880.157747396,2109569.585022761,1570.18,55376,17176
634773.6002827584,2259688.2167589855,737124.6965017054,2066199.4590714187,5815.09,55376,18176
634773.6002827584,2259688.2167589855,1008020.952547196,1863916.4173468514,6592.35,55376,39178
634773.6002827584,2259688.2167589855,1205386.9626603033,2134519.5142519614,7707.72,55376,39184
634773.6002827584,2259688.2167589855,1100501.9101324484,1962129.117621246,7057.73,55376,39198
634773.6002827584,2259688.2167589855,-160682.09856194386,490249.61709464533,5159.22,55376,48204
634773.6002827584,2259688.2167589855,-87611.66998281254,1096917.2083656464,8628.42,55376,48206
634773.6002827584,2259688.2167589855,996571.4483290385,1940943.4691799458,9996.99,55376,39212
634773.6002827584,2259688.2167589855,-743041.5705250199,1900374.1686288114,4374.26,55376,08216
634773.6002827584,2259688.2167589855,1025352.345968852,2248398.176121096,8708.75,55376,26220
634773.6002827584,2259688.2167589855,-963398.9553017792,1017932.7157760629,2749.43,55376,4821340
634773.6002827584,2259688.2167589855,834638.8151434386,2268659.9410516866,3498.47,55376,26266
634773.6002827584,2259688.2167589855,1414173.4398326948,1567503.4191080974,6577.85,55376,37268
634773.6002827584,2259688.2167589855,1240342.419590964,1389728.5018773526,9639.89,55376,45273
634773.6002827584,2259688.2167589855,1925897.384577346,2323953.716795676,4151.93,55376,09278
634773.6002827584,2259688.2167589855,51965.0268015463,747152.7310128756,10528.61,55376,48288
634773.6002827584,2259688.2167589855,835239.0389917875,1896673.6330517728,7654.45,55376,18294
634773.6002827584,2259688.2167589855,1360453.871480342,897499.8237438557,6361.07,55376,1227260
634773.6002827584,2259688.2167589855,85933.60951427933,1751674.1709113077,4293.91,55376,20312
634773.6002827584,2259688.2167589855,155407.14073072682,1776075.2050347952,2020.91,55376,29312
634773.6002827584,2259688.2167589855,272327.9276046046,780613.2204012786,8481.69,55376,22324
634773.6002827584,2259688.2167589855,-329669.5377962152,527370.51220434,244.84,55376,4829700
634773.6002827584,2259688.2167589855,-1740375.9444280695,1788390.7871088353,4057.81,55376,32332
634773.6002827584,2259688.2167589855,-1860217.9630801964,1473238.5186342879,6476.63,55376,06348
634773.6002827584,2259688.2167589855,901770.3753566212,1714013.1892324765,9292.25,55376,21350
634773.6002827584,2259688.2167589855,568801.8471461406,1375263.4951671835,8213.71,55376,4732820
634773.6002827584,2259688.2167589855,1555676.3522769217,471657.9829443324,6341.09,55376,1233100
634773.6002827584,2259688.2167589855,634773.6002827584,2259688.2167589855,0.0,55376,55376
634773.6002827584,2259688.2167589855,188126.10608905077,2457583.829147119,3673.5,55376,27378
634773.6002827584,2259688.2167589855,769713.315202403,885648.6140535495,6681.06,55376,01380
634773.6002827584,2259688.2167589855,826271.6018482454,1489046.020350437,8158.69,55376,47400
634773.6002827584,2259688.2167589855,585504.7548752622,791975.827052875,3137.14,55376,22406
634773.6002827584,2259688.2167589855,1870165.81159266,2283973.3996532396,6316.65,55376,09408
634773.6002827584,2259688.2167589855,1793356.0607348296,2152354.130887192,4089.94,55376,34408
634773.6002827584,2259688.2167589855,1830309.8021530167,2251634.3078665943,8883.37,55376,36408
634773.6002827584,2259688.2167589855,-129265.38495758548,1372710.0040935208,8866.31,55376,40416
634773.6002827584,2259688.2167589855,1425479.4852734506,731264.7965356008,7547.68,55376,12422
634773.6002827584,2259688.2167589855,1772379.1008815584,2048767.732517025,2754.32,55376,34428
634773.6002827584,2259688.2167589855,1711615.2299271477,2095093.3015067817,4286.17,55376,42428
634773.6002827584,2259688.2167589855,-1481686.7716122833,1249664.918173025,9366.96,55376,0438060
634773.6002827584,2259688.2167589855,1350090.3214611178,2054864.9011344553,1171.16,55376,42430
634773.6002827584,2259688.2167589855,-2061495.814282226,2782672.610672488,2835.32,55376,4138900
634773.6002827584,2259688.2167589855,1998332.9605861106,2333090.4812079803,4837.33,55376,4439300
634773.6002827584,2259688.2167589855,1535079.9147619007,1555743.9938894042,8135.24,55376,37450
634773.6002827584,2259688.2167589855,859461.8013811853,1123718.8115117212,9392.71,55376,0199999
634773.6002827584,2259688.2167589855,-1409822.6344101413,1406241.3899135457,8953.55,55376,0499999
634773.6002827584,2259688.2167589855,322334.21099498414,1321049.7468896282,7420.21,55376,0599999
634773.6002827584,2259688.2167589855,-2085691.4601657859,1936302.3225969987,6243.73,55376,0699999
634773.6002827584,2259688.2167589855,-828704.7509787696,1803357.0062836835,8510.63,55376,0899999
634773.6002827584,2259688.2167589855,1959619.8665293732,2301184.0231785546,7080.69,55376,0999999
634773.6002827584,2259688.2167589855,1745647.4769067666,1962793.4271028866,8238.53,55376,1099999
634773.6002827584,2259688.2167589855,1270331.2024319929,730160.2688835,9029.82,55376,1299999
634773.6002827584,2259688.2167589855,1182037.5884455377,1120663.9786709112,4128.74,55376,1399999
634773.6002827584,2259688.2167589855,-1470716.4480401543,2517453.0853511305,7924.19,55376,1699999
634773.6002827584,2259688.2167589855,570967.4813690882,1900109.793108116,7063.15,55376,1799999
634773.6002827584,2259688.2167589855,827068.4631380993,1908258.05519881,4528.42,55376,1899999
634773.6002827584,2259688.2167589855,205744.3854069519,2121863.8473061393,7111.13,55376,1999999
634773.6002827584,2259688.2167589855,-217713.6245952503,1719331.062035344,473.33,55376,2099999
634773.6002827584,2259688.2167589855,937602.2022976507,1658436.4032461748,3874.87,55376,2199999
634773.6002827584,2259688.2167589855,352329.9116670683,928510.7278178815,9600.38,55376,2299999
634773.6002827584,2259688.2167589855,2068713.0927273163,2778500.0038201017,5318.7,55376,2399999
634773.6002827584,2259688.2167589855,1646666.5852966167,1930981.133468758,3558.56,55376,2499999
634773.6002827584,2259688.2167589855,1918241.076605832,2376833.249182114,8827.94,55376,2599999
634773.6002827584,2259688.2167589855,820564.6817744466,2453127.64506813,8274.53,55376,2699999
634773.6002827584,2259688.2167589855,124401.10690389422,2603598.7823441867,8602.03,55376,2799999
634773.6002827584,2259688.2167589855,589590.2920015279,1093617.0699988138,5890.18,55376,2899999
634773.6002827584,2259688.2167589855,309299.43429741106,1700195.2649219132,3724.97,55376,2999999
634773.6002827584,2259688.2167589855,-1037509.214966904,2746989.881573251,6275.2,55376,3099999
634773.6002827584,2259688.2167589855,-314240.5802200446,2065208.2149258722,4993.65,55376,3199999
634773.6002827584,2259688.2167589855,-1750962.8470681,2068926.3002216197,2845.9,55376,3299999
634773.6002827584,2259688.2167589855,1939211.887798745,2549037.5415993673,2054.98,55376,3399999
634773.6002827584,2259688.2167589855,1785106.090100472,2064657.7067048026,9587.61,55376,3499999
634773.6002827584,2259688.2167589855,-920665.388683542,1309792.709344663,7494.53,55376,3599999
634773.6002827584,2259688.2167589855,1636174.7010609407,2425714.55049647,8952.63,55376,3699999
634773.6002827584,2259688.2167589855,1508515.909202779,1513797.751468366,2504.39,55376,3799999
634773.6002827584,2259688.2167589855,-338811.51796320133,2724951.2238206496,7171.92,55376,3899999
634773.6002827584,2259688.2167589855,1122160.0341653524,2005470.62758334,3996.73,55376,3999999
634773.6002827584,2259688.2167589855,-149405.17836595204,1386935.0441761205,4551.85,55376,4099999
634773.6002827584,2259688.2167589855,-1937243.8371652008,2569287.6385418437,8001.67,55376,4199999
634773.6002827584,2259688.2167589855,1520634.3663441138,2145251.830153367,7183.93,55376,4299999
634773.6002827584,2259688.2167589855,1401679.8442717057,1307794.3506748234,4112.83,55376,4599999
634773.6002827584,2259688.2167589855,-335518.10431094456,2390919.8646286586,6844.8,55376,4699999
634773.6002827584,2259688.2167589855,886017.3636328926,1467787.645268174,7122.3,55376,4799999
634773.6002827584,2259688.2167589855,-359062.3952592572,965930.535684075,9337.02,55376,4899999
634773.6002827584,2259688.2167589855,-1318160.7044832092,1860817.2185673453,4023.23,55376,4999999
634773.6002827584,2259688.2167589855,1844209.9476964509,2569544.0701882853,1226.31,55376,5099999
634773.6002827584,2259688.2167589855,1445038.26098727,1721234.2412044078,8422.26,55376,5199999
634773.6002827584,2259688.2167589855,-1817606.506498396,2936211.323217678,6800.21,55376,5399999
634773.6002827584,2259688.2167589855,1320062.4887814908,1841675.5664408694,4361.59,55376,5499999
634773.6002827584,2259688.2167589855,469827.00820426666,2424138.342777618,4381.18,55376,5599999
634773.6002827584,2259688.2167589855,-934493.7924652545,2278763.634803301,1593.72,55376,5699999
634773.6002827584,2259688.2167589855,1607336.0045755957,1766163.1567079187,9981.12,55376,5140060
634773.6002827584,2259688.2167589855,1485857.1963519645,2365501.42364202,2736.68,55376,36464
634773.6002827584,2259688.2167589855,-2127642.111526,2047026.160125157,9444.69,55376,06472
634773.6002827584,2259688.2167589855,-1381090.7024665424,2111215.5897829146,3836.44,55376,49482
634773.6002827584,2259688.2167589855,-252469.4681311152,709466.8387291405,3822.04,55376,4841700
634773.6002827584,2259688.2167589855,-1909553.2688008505,1316242.5747351486,8867.22,55376,0641740
634773.6002827584,2259688.2167589855,-2244563.9861302,1941795.2858991763,3179.87,55376,06488
634773.6002827584,2259688.2167589855,1365692.673513942,1096433.6088925821,3316.86,55376,13496
634773.6002827584,2259688.2167589855,-1948783.0080829621,3010084.498569933,6110.36,55376,53500
634773.6002827584,2259688.2167589855,521693.4773471361,1772932.947894421,2929.56,55376,17476
634773.6002827584,2259688.2167589855,450108.3006012951,1725865.6015124542,4081.75,55376,29476
634773.6002827584,2259688.2167589855,1334912.1522906402,660582.804281919,3942.1,55376,1245300
634773.6002827584,2259688.2167589855,-1476198.0193898648,1125777.6920616108,7332.69,55376,0446060
634773.6002827584,2259688.2167589855,-13256.052603242404,1469887.6628835388,3354.87,55376,40538
634773.6002827584,2259688.2167589855,1706156.0854504397,1722381.9080337933,11094.75,55376,5147260
634773.6002827584,2259688.2167589855,1620146.4988764725,1926587.3359588191,6060.78,55376,1147900
634773.6002827584,2259688.2167589855,1613533.2076265116,1933644.5028754878,8340.26,55376,2447900
634773.6002827584,2259688.2167589855,1561879.5254676663,1898963.5072216217,5719.31,55376,51548
188126.10608905077,2457583.829147119,1777138.6457102753,2425123.404673397,4521.34,27378,36104
188126.10608905077,2457583.829147119,1060239.8335588726,1243282.5882412936,7765.98,27378,13122
188126.10608905077,2457583.829147119,-158939.94523210713,799858.582410359,5020.32,27378,4812420
188126.10608905077,2457583.829147119,1647307.3946917863,1981555.2462317643,9214.36,27378,2412580
188126.10608905077,2457583.829147119,466694.8347207637,838747.644172342,4559.58,27378,22132
188126.10608905077,2457583.829147119,172555.44555296918,782214.3102372125,3497.15,27378,4813140
188126.10608905077,2457583.829147119,845269.9897471223,1205019.1421642012,9736.88,27378,01142
188126.10608905077,2457583.829147119,1995825.7179868715,2400810.960544691,2436.15,27378,25148
188126.10608905077,2457583.829147119,1402186.2533183906,2306950.2175967125,8129.42,27378,36160
188126.10608905077,2457583.829147119,1474153.8320687078,1231913.3054027453,5016.85,27378,4516700
188126.10608905077,2457583.829147119,1369976.170769671,1475085.9572819984,4421.64,27378,37172
188126.10608905077,2457583.829147119,644880.157747396,2109569.585022761,4984.64,27378,17176
188126.10608905077,2457583.829147119,737124.6965017054,2066199.4590714187,4448.44,27378,18176
188126.10608905077,2457583.829147119,1008020.952547196,1863916.4173468514,8261.42,27378,39178
188126.10608905077,2457583.829147119,1205386.9626603033,2134519.5142519614,9072.38,27378,39184
188126.10608905077,2457583.829147119,1100501.9101324484,1962129.117621246,10344.93,27378,39198
188126.10608905077,2457583.829147119,-160682.09856194386,490249.61709464533,4386.26,27378,48204
188126.10608905077,2457583.829147119,-87611.66998281254,1096917.2083656464,8933.33,27378,48206
188126.10608905077,2457583.829147119,996571.4483290385,1940943.4691799458,7253.54,27378,39212
188126.10608905077,2457583.829147119,-743041.5705250199,1900374.1686288114,1844.76,27378,08216
188126.10608905077,2457583.829147119,1025352.345968852,2248398.176121096,7251.59,27378,26220
188126.10608905077,2457583.829147119,-963398.9553017792,1017932.7157760629,5748.75,27378,4821340
188126.10608905077,2457583.829147119,834638.8151434386,2268659.9410516866,4778.04,27378,26266
188126.10608905077,2457583.829147119,1414173.4398326948,1567503.4191080974,8268.01,27378,37268
188126.10608905077,2457583.829147119,1240342.419590964,1389728.5018773526,7603.84,27378,45273
188126.10608905077,2457583.829147119,1925897.384577346,2323953.716795676,5829.96,27378,09278
188126.10608905077,2457583.829147119,51965.0268015463,747152.7310128756,7087.79,27378,48288
188126.10608905077,2457583.829147119,835239.0389917875,1896673.6330517728,8383.58,27378,18294
188126.10608905077,2457583.829147119,1360453.871480342,897499.8237438557,4465.8,27378,1227260
188126.10608905077,2457583.829147119,85933.60951427933,1751674.1709113077,3389.91,27378,20312
188126.10608905077,2457583.829147119,155407.14073072682,1776075.2050347952,3111.22,27378,29312
188126.10608905077,2457583.829147119,272327.9276046046,780613.2204012786,6679.85,27378,22324
188126.10608905077,2457583.829147119,-329669.5377962152,527370.51220434,3607.98,27378,4829700
188126.10608905077,2457583.829147119,-1740375.9444280695,1788390.7871088353,3241.87,27378,32332
188126.10608905077,2457583.829147119,-1860217.9630801964,1473238.5186342879,7914.84,27378,06348
188126.10608905077,2457583.829147119,901770.3753566212,1714013.1892324765,7470.52,27378,21350
188126.10608905077,2457583.829147119,568801.8471461406,1375263.4951671835,7533.85,27378,4732820
188126.10608905077,2457583.829147119,1555676.3522769217,471657.9829443324,8710.8,27378,1233100
188126.10608905077,2457583.829147119,634773.6002827584,2259688.2167589855,3673.5,27378,55376
188126.10608905077,2457583.829147119,188126.10608905077,2457583.829147119,0.0,27378,27378
188126.10608905077,2457583.829147119,769713.315202403,885648.6140535495,6402.15,27378,01380
188126.10608905077,2457583.829147119,826271.6018482454,1489046.020350437,9049.58,27378,47400
188126.10608905077,2457583.829147119,585504.7548752622,791975.827052875,6344.96,27378,22406
188126.10608905077,2457583.829147119,1870165.81159266,2283973.3996532396,9568.42,27378,09408
188126.10608905077,2457583.829147119,1793356.0607348296,2152354.130887192,3471.41,27378,34408
188126.10608905077,2457583.829147119,1830309.8021530167,2251634.3078665943,7567.65,27378,36408
188126.10608905077,2457583.829147119,-129265.38495758548,1372710.0040935208,6049.37,27378,40416
188126.10608905077,2457583.829147119,1425479.4852734506,731264.7965356008,8363.34,27378,12422
188126.10608905077,2457583.829147119,1772379.1008815584,2048767.732517025,5758.59,27378,34428
188126.10608905077,2457583.829147119,1711615.2299271477,2095093.3015067817,2261.51,27378,42428
188126.10608905077,2457583.829147119,-1481686.7716122833,1249664.918173025,9860.04,27378,0438060
188126.10608905077,2457583.829147119,1350090.3214611178,2054864.9011344553,4221.25,27378,42430
188126.10608905077,2457583.829147119,-2061495.814282226,2782672.610672488,1025.28,27378,4138900
188126.10608905077,2457583.829147119,1998332.9605861106,2333090.4812079803,2546.59,27378,4439300
188126.10608905077,2457583.829147119,1535079.9147619007,1555743.9938894042,9022.8,27378,37450
188126.10608905077,2457583.829147119,859461.8013811853,1123718.8115117212,6054.67,27378,0199999
188126.10608905077,2457583.829147119,-1409822.6344101413,1406241.3899135457,9191.21,27378,0499999
188126.10608905077,2457583.829147119,322334.21099498414,1321049.7468896282,3968.43,27378,0599999
188126.10608905077,2457583.829147119,-2085691.4601657859,1936302.3225969987,2847.11,27378,0699999
188126.10608905077,2457583.829147119,-828704.7509787696,1803357.0062836835,11043.67,27378,0899999
188126.10608905077,2457583.829147119,1959619.8665293732,2301184.0231785546,9574.83,27378,0999999
188126.10608905077,2457583.829147119,1745647.4769067666,1962793.4271028866,8149.78,27378,1099999
188126.10608905077,2457583.829147119,1270331.2024319929,730160.2688835,9688.98,27378,1299999
188126.10608905077,2457583.829147119,1182037.5884455377,1120663.9786709112,7293.14,27378,1399999
188126.10608905077,2457583.829147119,-1470716.4480401543,2517453.0853511305,7004.35,27378,1699999
188126.10608905077,2457583.829147119,570967.4813690882,1900109.793108116,5221.44,27378,1799999
188126.10608905077,2457583.829147119,827068.4631380993,1908258.05519881,2816.4,27378,1899999
188126.10608905077,2457583.829147119,205744.3854069519,2121863.8473061393,10588.32,27378,1999999
188126.10608905077,2457583.829147119,-217713.6245952503,1719331.062035344,3426.75,27378,2099999
188126.10608905077,2457583.829147119,937602.2022976507,1658436.4032461748,3519.17,27378,2199999
188126.10608905077,2457583.829147119,352329.9116670683,928510.7278178815,10062.99,27378,2299999
188126.10608905077,2457583.829147119,2068713.0927273163,2778500.0038201017,8992.18,27378,2399999
188126.10608905077,2457583.829147119,1646666.5852966167,1930981.133468758,1039.18,27378,2499999
188126.10608905077,2457583.829147119,1918241.076605832,2376833.249182114,8000.09,27378,2599999
188126.10608905077,2457583.829147119,820564.6817744466,2453127.64506813,9267.8,27378,2699999
188126.10608905077,2457583.829147119,124401.10690389422,2603598.7823441867,10018.08,27378,2799999
188126.10608905077,2457583.829147119,589590.2920015279,1093617.0699988138,4264.85,27378,2899999
188126.10608905077,2457583.829147119,309299.43429741106,1700195.2649219132,2891.53,27378,2999999
188126.10608905077,2457583.829147119,-1037509.214966904,2746989.881573251,8603.07,27378,3099999
188126.10608905077,2457583.829147119,-314240.5802200446,2065208.2149258722,4664.52,27378,3199999
188126.10608905077,2457583.829147119,-1750962.8470681,2068926.3002216197,4697.5,27378,3299999
188126.10608905077,2457583.829147119,1939211.887798745,2549037.5415993673,2163.54,27378,3399999
188126.10608905077,2457583.829147119,1785106.090100472,2064657.7067048026,11149.62,27378,3499999
188126.10608905077,2457583.829147119,-920665.388683542,1309792.709344663,7690.64,27378,3599999
188126.10608905077,2457583.829147119,1636174.7010609407,2425714.55049647,6305.87,27378,3699999
188126.10608905077,2457583.829147119,1508515.909202779,1513797.751468366,6101.01,27378,3799999
188126.10608905077,2457583.829147119,-338811.51796320133,2724951.2238206496,9296.4,27378,3899999
188126.10608905077,2457583.829147119,1122160.0341653524,2005470.62758334,3148.02,27378,3999999
188126.10608905077,2457583.829147119,-149405.17836595204,1386935.0441761205,6643.2,27378,4099999
188126.10608905077,2457583.829147119,-1937243.8371652008,2569287.6385418437,5570.93,27378,4199999
188126.10608905077,2457583.829147119,1520634.3663441138,2145251.830153367,4332.75,27378,4299999
188126.10608905077,2457583.829147119,1401679.8442717057,1307794.3506748234,3489.02,27378,4599999
188126.10608905077,2457583.829147119,-335518.10431094456,2390919.8646286586,10286.97,27378,4699999
188126.10608905077,2457583.829147119,886017.3636328926,1467787.645268174,7873.07,27378,4799999
188126.10608905077,2457583.829147119,-359062.3952592572,965930.535684075,11726.67,27378,4899999
188126.10608905077,2457583.829147119,-1318160.7044832092,1860817.2185673453,6963.36,27378,4999999
188126.10608905077,2457583.829147119,1844209.9476964509,2569544.0701882853,3972.99,27378,5099999
188126.10608905077,2457583.829147119,1445038.26098727,1721234.2412044078,8260.37,27378,5199999
188126.10608905077,2457583.829147119,-1817606.506498396,2936211.323217678,6589.27,27378,5399999
188126.10608905077,2457583.829147119,1320062.4887814908,1841675.5664408694,3165.25,27378,5499999
188126.10608905077,2457583.829147119,469827.00820426666,2424138.342777618,3995.45,27378,5599999
188126.10608905077,2457583.829147119,-934493.7924652545,2278763.634803301,2158.83,27378,5699999
188126.10608905077,2457583.829147119,1607336.0045755957,1766163.1567079187,6374.46,27378,5140060
188126.10608905077,2457583.829147119,1485857.1963519645,2365501.42364202,4345.71,27378,36464
188126.10608905077,2457583.829147119,-2127642.111526,2047026.160125157,8407.5,27378,06472
188126.10608905077,2457583.829147119,-1381090.7024665424,2111215.5897829146,3631.7,27378,49482
188126.10608905077,2457583.829147119,-252469.4681311152,709466.8387291405,3037.09,27378,4841700
188126.10608905077,2457583.829147119,-1909553.2688008505,1316242.5747351486,9620.62,27378,0641740
188126.10608905077,2457583.829147119,-2244563.9861302,1941795.2858991763,493.66,27378,06488
188126.10608905077,2457583.829147119,1365692.673513942,1096433.6088925821,738.3,27378,13496
188126.10608905077,2457583.829147119,-1948783.0080829621,3010084.498569933,7478.48,27378,53500
188126.10608905077,2457583.829147119,521693.4773471361,1772932.947894421,1895.97,27378,17476
188126.10608905077,2457583.829147119,450108.3006012951,1725865.6015124542,7059.55,27378,29476
188126.10608905077,2457583.829147119,1334912.1522906402,660582.804281919,1873.76,27378,1245300
188126.10608905077,2457583.829147119,-1476198.0193898648,1125777.6920616108,10332.89,27378,0446060
188126.10608905077,2457583.829147119,-13256.052603242404,1469887.6628835388,4271.2,27378,40538
188126.10608905077,2457583.829147119,1706156.0854504397,1722381.9080337933,7966.78,27378,5147260
188126.10608905077,2457583.829147119,1620146.4988764725,1926587.3359588191,2821.55,27378,1147900
188126.10608905077,2457583.829147119,1613533.2076265116,1933644.5028754878,8875.69,27378,2447900
188126.10608905077,2457583.829147119,1561879.5254676663,1898963.5072216217,6871.75,27378,51548
769713.315202403,885648.6140535495,1777138.6457102753,2425123.404673397,2947.57,01380,36104
769713.315202403,885648.6140535495,1060239.8335588726,1243282.5882412936,10603.3,01380,13122
769713.315202403,885648.6140535495,-158939.94523210713,799858.582410359,10876.43,01380,4812420
769713.315202403,885648.6140535495,1647307.3946917863,1981555.2462317643,3372.49,01380,2412580
769713.315202403,885648.6140535495,466694.8347207637,838747.644172342,9150.18,01380,22132
769713.315202403,885648.6140535495,172555.44555296918,782214.3102372125,9001.25,01380,4813140
769713.315202403,885648.6140535495,845269.9897471223,1205019.1421642012,3341.99,01380,01142
769713.315202403,885648.6140535495,1995825.7179868715,2400810.960544691,6117.1,01380,25148
